"","SimNumber","beta","betap","gamma","gammap","vaxrate","ini_recovered","ini_infected","nu","mu","tdom"
"2555",55,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.47965059368932
"2556",56,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.7042613830065
"2557",57,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.45874469959
"2558",58,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.91526543297179
"2559",59,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.61752373036893
"2560",60,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.69200499178572
"2561",61,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.96250282202364
"2562",62,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.83426438698038
"2563",63,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",8.051786705339
"2564",64,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.66751774904867
"2565",65,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.56294119370154
"2566",66,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.43984144518537
"2567",67,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.78164511330612
"2568",68,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.43071683015949
"2569",69,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.58855716000395
"2570",70,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.64814623254425
"2571",71,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.58440199228762
"2572",72,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.7935907698235
"2573",73,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.61856787195281
"2574",74,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",8.04832271887403
"2575",75,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.4722544408635
"2576",76,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.58889369551222
"2577",77,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.51595239798798
"2578",78,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.58416525468968
"2579",79,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.73169555718516
"2580",80,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.7514660733203
"2581",81,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.74414780946331
"2582",82,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.75429795638573
"2583",83,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.74435257363311
"2584",84,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.64189549675469
"2585",85,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.56420461867831
"2586",86,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.73822979674967
"2587",87,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.58392705876274
"2588",88,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.68684007674594
"2589",89,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.56108327373691
"2590",90,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.84793751335125
"2591",91,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.54272136175619
"2592",92,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.78257773423111
"2593",93,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.46513119072737
"2594",94,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.5662299974151
"2595",95,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.70278231428306
"2596",96,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.69098162876138
"2597",97,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.60338295181238
"2598",98,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.70279705217338
"2599",99,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.79728530709493
"2600",100,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.52958406879638
"2601",1,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.72503737456484
"2602",2,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.69684536566751
"2603",3,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.64494481125051
"2604",4,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.71951380272463
"2605",5,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.69781459528517
"2606",6,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.79540289307886
"2607",7,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.63416705076978
"2608",8,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.85960800030394
"2609",9,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.4731202092108
"2610",10,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.43295026611005
"2611",11,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.62368419918557
"2612",12,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.5996595287115
"2613",13,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.75136280915217
"2614",14,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.73020029147936
"2615",15,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.68111870266942
"2616",16,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.75622947007122
"2617",17,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.7776681298744
"2618",18,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.63624309513029
"2619",19,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.82073938039117
"2620",20,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.76311415993795
"2621",21,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.61277356253863
"2622",22,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.71640189081011
"2623",23,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.61784592198536
"2624",24,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.70317301119817
"2625",25,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.81683327338027
"2626",26,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.64519134148857
"2627",27,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.60694437047664
"2628",28,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.57623303259045
"2629",29,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.69229317682996
"2630",30,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.45383631604105
"2631",31,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.46895594213376
"2632",32,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.57284194895324
"2633",33,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.62132047484315
"2634",34,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.56856145045103
"2635",35,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.90452891727298
"2636",36,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.65524905911648
"2637",37,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.59161402390467
"2638",38,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.5337994902529
"2639",39,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.60190435335114
"2640",40,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.84258064462038
"2641",41,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.73339902283749
"2642",42,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.76340261933773
"2643",43,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.6270247661256
"2644",44,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.55682268814304
"2645",45,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.71984940498208
"2646",46,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.84317788707938
"2647",47,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.54077900583998
"2648",48,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.57212623931307
"2649",49,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.5916754026702
"2650",50,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.46790973537822
"2651",51,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.68930439525082
"2652",52,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.69048345453963
"2653",53,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.51597429607227
"2654",54,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.53266655974789
"2655",55,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.59467729734328
"2656",56,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.43030300725554
"2657",57,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.97807520614395
"2658",58,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.50318302803031
"2659",59,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.51954484100409
"2660",60,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.87775307363678
"2661",61,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.73281285053313
"2662",62,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.69615164520162
"2663",63,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.76535259127449
"2664",64,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.78909147441829
"2665",65,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.76680918117696
"2666",66,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.54418479510123
"2667",67,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.75438364863951
"2668",68,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.73428862152883
"2669",69,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.6505465053006
"2670",70,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.6408337779004
"2671",71,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.47246291894404
"2672",72,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.53377430248827
"2673",73,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.56581676757125
"2674",74,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.90657931588176
"2675",75,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.67387510680761
"2676",76,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.89554942033951
"2677",77,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.54377318264189
"2678",78,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",8.10426519877718
"2679",79,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.58343462503395
"2680",80,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.74650128470333
"2681",81,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.68167788812186
"2682",82,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.59365308684269
"2683",83,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.74625523255978
"2684",84,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.64435211054793
"2685",85,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.65607909603616
"2686",86,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.62599925184556
"2687",87,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.74936862274163
"2688",88,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.5939104602924
"2689",89,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.6894259458139
"2690",90,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.52491523563723
"2691",91,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.76266858149768
"2692",92,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.58257232818436
"2693",93,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.44905453241212
"2694",94,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.52135919008297
"2695",95,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.50631526220395
"2696",96,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.80586834205371
"2697",97,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.75044773410692
"2698",98,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.81445822090505
"2699",99,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.52901040033202
"2700",100,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",7.67205106691587
"2701",1,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.31010998062384
"2702",2,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.21864054764918
"2703",3,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.50546224688666
"2704",4,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.31628886817874
"2705",5,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.17501002806457
"2706",6,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.45253449624873
"2707",7,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.34947863776753
"2708",8,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.16715541670548
"2709",9,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.15099948671727
"2710",10,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.43659281622699
"2711",11,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.53669384518345
"2712",12,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.42698518176338
"2713",13,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.15857807810999
"2714",14,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.60778584116925
"2715",15,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.4870796551522
"2716",16,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.33252324529582
"2717",17,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.72987000792523
"2718",18,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.43441222691533
"2719",19,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.65601387140257
"2720",20,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.38702448761249
"2721",21,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.40940675091641
"2722",22,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.53607378337658
"2723",23,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.50379726089311
"2724",24,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.29352314295696
"2725",25,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.32550488731535
"2726",26,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.38780738061347
"2727",27,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.35155873939317
"2728",28,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.23261604064998
"2729",29,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.48514741593676
"2730",30,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.52189126620616
"2731",31,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.42297484525034
"2732",32,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.31599859685945
"2733",33,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.25309326472847
"2734",34,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.76810847378943
"2735",35,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.36483549791033
"2736",36,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.47603599459865
"2737",37,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.41985706184051
"2738",38,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.35624346253541
"2739",39,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.36722544609504
"2740",40,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.41891764744925
"2741",41,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.53440282693187
"2742",42,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.22532886693904
"2743",43,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.25192278003583
"2744",44,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.30460533851847
"2745",45,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.23595813824659
"2746",46,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.20295377393504
"2747",47,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.28383654790116
"2748",48,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.22199383867097
"2749",49,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.36325946896407
"2750",50,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.63396223295311
"2751",51,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.37718296623052
"2752",52,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.51473085510498
"2753",53,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.71607375600429
"2754",54,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.41074267660631
"2755",55,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.23183709093357
"2756",56,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.45080345135536
"2757",57,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.07601738470833
"2758",58,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.41455755884091
"2759",59,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.23951096662807
"2760",60,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.3795882345742
"2761",61,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.44554743995642
"2762",62,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.63280993444814
"2763",63,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.32602310846435
"2764",64,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.41342549430177
"2765",65,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.49703338706708
"2766",66,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.47819262834318
"2767",67,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.29819156587899
"2768",68,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.32098401518335
"2769",69,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.43884211374546
"2770",70,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.45347550548129
"2771",71,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.30368557996747
"2772",72,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.33812749547033
"2773",73,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.54060451189112
"2774",74,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.33423701512401
"2775",75,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.54751970023698
"2776",76,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.45572935864185
"2777",77,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.24764558947381
"2778",78,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.37163709697612
"2779",79,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.48538808912764
"2780",80,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.30275784937654
"2781",81,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.2626378084358
"2782",82,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.48970838061161
"2783",83,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.45546598221672
"2784",84,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.3201416015479
"2785",85,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.03416316014771
"2786",86,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.28275302111348
"2787",87,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.60978715183028
"2788",88,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.14981526250823
"2789",89,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.44787547362606
"2790",90,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.48208993375489
"2791",91,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.34750979377107
"2792",92,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.26820086240021
"2793",93,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.2461289338976
"2794",94,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.56414741889191
"2795",95,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.3951315791769
"2796",96,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.27193551089653
"2797",97,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.47004417086282
"2798",98,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.50325299397965
"2799",99,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.33817687390813
"2800",100,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.4083356770133
"2801",1,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.43166817511911
"2802",2,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.6176183643187
"2803",3,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.54228550398294
"2804",4,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.44314111907584
"2805",5,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.17006762938002
"2806",6,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.22866952836459
"2807",7,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.44080842221167
"2808",8,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.33066964095797
"2809",9,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.26244417088005
"2810",10,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.39035650768315
"2811",11,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.46156431041275
"2812",12,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.44185766619638
"2813",13,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.38670584359758
"2814",14,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.33233216802213
"2815",15,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.19852259776557
"2816",16,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.33764064235829
"2817",17,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.32729120154375
"2818",18,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.33803292254498
"2819",19,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.32945217236075
"2820",20,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.42534989056417
"2821",21,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.33915639914555
"2822",22,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.33055260564394
"2823",23,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.43407892168127
"2824",24,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.25996326045447
"2825",25,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.33041606690973
"2826",26,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.51517195662198
"2827",27,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.26243005387758
"2828",28,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.21354928614783
"2829",29,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.49034990979631
"2830",30,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.34493849311695
"2831",31,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.26014516575404
"2832",32,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.35333240848714
"2833",33,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.57570683035609
"2834",34,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.25154149815227
"2835",35,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.16068138137862
"2836",36,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.21543609749056
"2837",37,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.54684861070847
"2838",38,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.41966688571931
"2839",39,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.23503319489516
"2840",40,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.22148586748136
"2841",41,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.47670682823856
"2842",42,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.42261325609124
"2843",43,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.33046005894042
"2844",44,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.31698137423373
"2845",45,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.30623923780572
"2846",46,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.53121915266887
"2847",47,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.45458588483758
"2848",48,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.45902778145834
"2849",49,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.25785660637985
"2850",50,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",7.39837447414074
