"","SimNumber","beta","betap","gamma","gammap","vaxrate","ini_recovered","ini_infected","nu","mu","tdom"
"614",4,"1.75","1.25","0.7","0.7","0.25","0.01","0.01","0.25","0",4.63891150370166
"615",5,"1.75","1.25","0.7","0.7","0.25","0.01","0.01","0.25","0",4.12576231833694
"616",6,"1.75","1.25","0.7","0.7","0.25","0.01","0.01","0.25","0",4.35873152031288
"617",7,"1.75","1.25","0.7","0.7","0.25","0.01","0.01","0.25","0",4.35070004218488
"618",8,"1.75","1.25","0.7","0.7","0.25","0.01","0.01","0.25","0",4.65730383806862
"619",9,"1.75","1.25","0.7","0.7","0.25","0.01","0.01","0.25","0",4.50260885385435
"620",10,"1.75","1.25","0.7","0.7","0.25","0.01","0.01","0.25","0",4.45450394736679
"621",1,"2.1","1.25","0.7","0.7","0.25","0.01","0.01","0.25","0",4.10238856570673
"622",2,"2.1","1.25","0.7","0.7","0.25","0.01","0.01","0.25","0",4.24993925697568
"623",3,"2.1","1.25","0.7","0.7","0.25","0.01","0.01","0.25","0",4.380625884905
"624",4,"2.1","1.25","0.7","0.7","0.25","0.01","0.01","0.25","0",4.3882693167697
"625",5,"2.1","1.25","0.7","0.7","0.25","0.01","0.01","0.25","0",4.77010101986127
"626",6,"2.1","1.25","0.7","0.7","0.25","0.01","0.01","0.25","0",4.53027397721864
"627",7,"2.1","1.25","0.7","0.7","0.25","0.01","0.01","0.25","0",4.32555871854645
"628",8,"2.1","1.25","0.7","0.7","0.25","0.01","0.01","0.25","0",4.19927927553532
"629",9,"2.1","1.25","0.7","0.7","0.25","0.01","0.01","0.25","0",4.45026419640457
"630",10,"2.1","1.25","0.7","0.7","0.25","0.01","0.01","0.25","0",4.5593339317032
"631",1,"1.4","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",4.04942113785924
"632",2,"1.4","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",4.1969493530545
"633",3,"1.4","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",4.19539350748397
"634",4,"1.4","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",3.9759776038256
"635",5,"1.4","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",3.62247726918016
"636",6,"1.4","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",3.90670182664649
"637",7,"1.4","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",3.86988776435382
"638",8,"1.4","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",4.3937318164211
"639",9,"1.4","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",3.9009607732939
"640",10,"1.4","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",4.17906057804903
"641",1,"1.75","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",3.87373032421098
"642",2,"1.75","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",3.6961381002974
"643",3,"1.75","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",3.8426453976442
"644",4,"1.75","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",4.12542186778997
"645",5,"1.75","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",3.75250122653281
"646",6,"1.75","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",3.93464637879732
"647",7,"1.75","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",3.75713558532188
"648",8,"1.75","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",4.19173295629625
"649",9,"1.75","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",3.9591900560695
"650",10,"1.75","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",3.86857640013864
"651",1,"2.1","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",3.94678280908938
"652",2,"2.1","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",3.75016352290752
"653",3,"2.1","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",3.94774538620665
"654",4,"2.1","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",3.97458392555536
"655",5,"2.1","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",4.04190167409435
"656",6,"2.1","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",3.77161039113083
"657",7,"2.1","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",4.0379918038783
"658",8,"2.1","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",4.19831265133692
"659",9,"2.1","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",3.74993265879153
"660",10,"2.1","1.5","0.7","0.7","0.25","0.01","0.01","0.25","0",4.04611662841472
"661",1,"1.4","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.87051741661424
"662",2,"1.4","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.31805463384386
"663",3,"1.4","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.69251387848599
"664",4,"1.4","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.61446383427955
"665",5,"1.4","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.53651250289329
"666",6,"1.4","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.41856413725349
"667",7,"1.4","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.67101625188217
"668",8,"1.4","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.65882340469863
"669",9,"1.4","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.54502794947578
"670",10,"1.4","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.7256009812738
"671",1,"1.75","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.43565635692815
"672",2,"1.75","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.59564959119691
"673",3,"1.75","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.43258670978936
"674",4,"1.75","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.62353369697156
"675",5,"1.75","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.5277636538145
"676",6,"1.75","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.71097992227931
"677",7,"1.75","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.68826629723803
"678",8,"1.75","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.4754940876297
"679",9,"1.75","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.63622175522666
"680",10,"1.75","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.52927669935005
"681",1,"2.1","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.45071012922934
"682",2,"2.1","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.56974299878877
"683",3,"2.1","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.53144320721281
"684",4,"2.1","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.72052911735313
"685",5,"2.1","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.5745054923103
"686",6,"2.1","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.61590729716502
"687",7,"2.1","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.51505308857984
"688",8,"2.1","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.62519059725678
"689",9,"2.1","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.70725251395332
"690",10,"2.1","1.75","0.7","0.7","0.25","0.01","0.01","0.25","0",3.62986917228417
"691",1,"1.4","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.17465701601173
"692",2,"1.4","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.43348674331112
"693",3,"1.4","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.32760941491869
"694",4,"1.4","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.2464955004634
"695",5,"1.4","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.27915667612717
"696",6,"1.4","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.05774506613482
"697",7,"1.4","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.10143874909067
"698",8,"1.4","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.36577080677287
"699",9,"1.4","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.20455792158704
"700",10,"1.4","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.48748977018267
"701",1,"1.75","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.39518033668365
"702",2,"1.75","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.25192449403197
"703",3,"1.75","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.44545787546562
"704",4,"1.75","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.21008451853544
"705",5,"1.75","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.23678480808171
"706",6,"1.75","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.10800760770612
"707",7,"1.75","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.23985531867318
"708",8,"1.75","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.33839549990227
"709",9,"1.75","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.41622673674469
"710",10,"1.75","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.39989490099186
"711",1,"2.1","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.4224601024838
"712",2,"2.1","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.15759763036425
"713",3,"2.1","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.36801751870998
"714",4,"2.1","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.34753846139256
"715",5,"2.1","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.1547107647613
"716",6,"2.1","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.3606681092863
"717",7,"2.1","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.20650815841143
"718",8,"2.1","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.23796883354193
"719",9,"2.1","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.34151403944567
"720",10,"2.1","2","0.7","0.7","0.25","0.01","0.01","0.25","0",3.28445057843589
"721",1,"1.4","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.22973400359049
"722",2,"1.4","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.21327024385281
"723",3,"1.4","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.3354153951901
"724",4,"1.4","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.3842313153547
"725",5,"1.4","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.29049888802238
"726",6,"1.4","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.62776756914573
"727",7,"1.4","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.32091554456854
"728",8,"1.4","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.34875491077816
"729",9,"1.4","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.17242933757208
"730",10,"1.4","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.72911041983582
"731",1,"1.75","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.58094325052361
"732",2,"1.75","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.53417754094512
"733",3,"1.75","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.62001485959016
"734",4,"1.75","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.62212934403203
"735",5,"1.75","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.35435861789729
"736",6,"1.75","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.42580283379455
"737",7,"1.75","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.51434192607333
"738",8,"1.75","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.31584766554397
"739",9,"1.75","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.64639693147773
"740",10,"1.75","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.34964144961111
"741",1,"2.1","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.30902486012903
"742",2,"2.1","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.47881270454254
"743",3,"2.1","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.70721383503432
"744",4,"2.1","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.29340553964204
"745",5,"2.1","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.52789326938075
"746",6,"2.1","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.35345843739695
"747",7,"2.1","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.49092315674425
"748",8,"2.1","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.32897987422103
"749",9,"2.1","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.3499189601628
"750",10,"2.1","1.25","0.7","0.7","0.5","0.01","0.01","0.25","0",3.4258587807006
"751",1,"1.4","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",3.3033069349409
"752",2,"1.4","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",3.35022992085358
"753",3,"1.4","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",3.14538080199128
"754",4,"1.4","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",2.79067112958805
"755",5,"1.4","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",3.21765482026104
"756",6,"1.4","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",2.88604254506751
"757",7,"1.4","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",3.01269382109545
"758",8,"1.4","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",3.05199631067416
"759",9,"1.4","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",3.30283436334323
"760",10,"1.4","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",3.01760811628859
"761",1,"1.75","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",3.33234790676538
"762",2,"1.75","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",3.12127735161626
"763",3,"1.75","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",3.36703682199758
"764",4,"1.75","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",3.26595056296895
"765",5,"1.75","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",3.04636147277957
"766",6,"1.75","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",3.39820812499489
"767",7,"1.75","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",3.0979627081835
"768",8,"1.75","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",3.20240124227595
"769",9,"1.75","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",2.82038306317757
"770",10,"1.75","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",3.41574662692368
"771",1,"2.1","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",3.13575748900302
"772",2,"2.1","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",3.1855289166821
"773",3,"2.1","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",2.9551173717958
"774",4,"2.1","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",3.03136062317183
"775",5,"2.1","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",3.09555625309029
"776",6,"2.1","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",3.08346978245785
"777",7,"2.1","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",3.00940763183662
"778",8,"2.1","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",2.96455688013001
"779",9,"2.1","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",3.12373430746283
"780",10,"2.1","1.5","0.7","0.7","0.5","0.01","0.01","0.25","0",2.90077515415325
"781",1,"1.4","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",2.85591104160228
"782",2,"1.4","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",2.7478488099168
"783",3,"1.4","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",2.92762973141792
"784",4,"1.4","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",2.80758733173817
"785",5,"1.4","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",2.88303495720496
"786",6,"1.4","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",2.58605369843239
"787",7,"1.4","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",2.8158627680553
"788",8,"1.4","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",2.72172912201439
"789",9,"1.4","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",2.89532667201963
"790",10,"1.4","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",2.69512318261955
"791",1,"1.75","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",3.00031047510074
"792",2,"1.75","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",3.02894680945553
"793",3,"1.75","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",2.78117629129422
"794",4,"1.75","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",2.91714677531135
"795",5,"1.75","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",2.78799950366673
"796",6,"1.75","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",2.8090317027513
"797",7,"1.75","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",2.73912261973797
"798",8,"1.75","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",2.96393925241941
"799",9,"1.75","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",2.67944881068482
"800",10,"1.75","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",2.84960267140675
"801",1,"2.1","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",2.6593265628896
"802",2,"2.1","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",2.67271720141386
"803",3,"2.1","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",2.65403761332582
"804",4,"2.1","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",2.81645668760645
"805",5,"2.1","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",2.73924107918099
"806",6,"2.1","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",3.16004936652338
"807",7,"2.1","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",2.97393992577672
"808",8,"2.1","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",2.93920208423507
"809",9,"2.1","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",2.83474927559152
"810",10,"2.1","1.75","0.7","0.7","0.5","0.01","0.01","0.25","0",2.81552081782713
"811",1,"1.4","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.77609086300725
"812",2,"1.4","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.60265966822379
"813",3,"1.4","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.66544055304398
"814",4,"1.4","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.55866263571897
"815",5,"1.4","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.57879292335122
"816",6,"1.4","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.86693738670881
"817",7,"1.4","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.54925386518878
"818",8,"1.4","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.62161905450847
"819",9,"1.4","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.80720214566573
"820",10,"1.4","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.98000063851129
"821",1,"1.75","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.91618063144611
"822",2,"1.75","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.77502892380455
"823",3,"1.75","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.63590004889797
"824",4,"1.75","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.73000682852724
"825",5,"1.75","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.74455293167837
"826",6,"1.75","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.73432413490679
"827",7,"1.75","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.71389796238305
"828",8,"1.75","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.6450696766662
"829",9,"1.75","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.63751671819717
"830",10,"1.75","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.73541789484961
"831",1,"2.1","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.63112615150253
"832",2,"2.1","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.69638307365975
"833",3,"2.1","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.72835831904605
"834",4,"2.1","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.68247756812544
"835",5,"2.1","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.75480305558311
"836",6,"2.1","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.48582177750467
"837",7,"2.1","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.51659858115251
"838",8,"2.1","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.74451930895973
"839",9,"2.1","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.74052485546624
"840",10,"2.1","2","0.7","0.7","0.5","0.01","0.01","0.25","0",2.62877602952949
"841",1,"1.4","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.34641570362857
"842",2,"1.4","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.34601841867295
"843",3,"1.4","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.3753588863469
"844",4,"1.4","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.42151668313213
"845",5,"1.4","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.52285997379753
"846",6,"1.4","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.53484152918075
"847",7,"1.4","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.26050746154802
"848",8,"1.4","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.51596275523087
"849",9,"1.4","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.11467832230669
"850",10,"1.4","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.26079230631168
"851",1,"1.75","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.44882963309842
"852",2,"1.75","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.32080996401138
"853",3,"1.75","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.27557057064653
"854",4,"1.75","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.18182129174399
"855",5,"1.75","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.50879475537316
"856",6,"1.75","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.3202131634928
"857",7,"1.75","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.51853626956836
"858",8,"1.75","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.46835922717999
"859",9,"1.75","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.42379261136644
"860",10,"1.75","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.19086758064455
"861",1,"2.1","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.12928801189594
"862",2,"2.1","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.31142368035906
"863",3,"2.1","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.36974484260009
"864",4,"2.1","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.49800992842002
"865",5,"2.1","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.27386565012015
"866",6,"2.1","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.24277466764405
"867",7,"2.1","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.39681109249267
"868",8,"2.1","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.37367777235725
"869",9,"2.1","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.45092508549708
"870",10,"2.1","1.25","0.7","0.7","0.75","0.01","0.01","0.25","0",2.22427760141127
"871",1,"1.4","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",2.27147030433018
"872",2,"1.4","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",2.22689541421385
"873",3,"1.4","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",2.16458183218655
"874",4,"1.4","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",2.01276500327006
"875",5,"1.4","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",2.19542714750562
"876",6,"1.4","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",2.23211504518412
"877",7,"1.4","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",2.03079521007572
"878",8,"1.4","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",2.30235600876644
"879",9,"1.4","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",2.2214408213219
"880",10,"1.4","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",2.22105390120165
"881",1,"1.75","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",2.27661872095044
"882",2,"1.75","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",2.12736932103252
"883",3,"1.75","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",2.13665904636484
"884",4,"1.75","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",2.09743456999429
"885",5,"1.75","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",1.98619788157777
"886",6,"1.75","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",2.26479807002959
"887",7,"1.75","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",2.25330885594447
"888",8,"1.75","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",2.11195087157908
"889",9,"1.75","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",2.09158697655795
"890",10,"1.75","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",2.06400465588086
"891",1,"2.1","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",2.20630877080725
"892",2,"2.1","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",2.20225446981167
"893",3,"2.1","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",2.16477410412019
"894",4,"2.1","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",2.06015554309578
"895",5,"2.1","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",2.10581267496783
"896",6,"2.1","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",2.29094569601751
"897",7,"2.1","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",2.11530434195166
"898",8,"2.1","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",2.1702666943527
"899",9,"2.1","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",2.14632867476124
"900",10,"2.1","1.5","0.7","0.7","0.75","0.01","0.01","0.25","0",2.35384756977338
"901",1,"1.4","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",2.20286022592593
"902",2,"1.4","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",1.88813457637721
"903",3,"1.4","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",2.09622726293896
"904",4,"1.4","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",2.02472622332312
"905",5,"1.4","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",1.96273649396513
"906",6,"1.4","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",1.89712471210612
