"","SimNumber","beta","betap","gamma","gammap","vaxrate","ini_recovered","ini_infected","nu","mu","tdom"
"2618",18,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.86735772564638
"2619",19,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.74245333964751
"2620",20,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.7044686391932
"2621",21,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.86722254749305
"2622",22,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.76886388702209
"2623",23,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.72138728282165
"2624",24,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.99957920265242
"2625",25,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.84973889316314
"2626",26,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.71804062836684
"2627",27,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.77205621217476
"2628",28,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.60307246427664
"2629",29,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.80529991164227
"2630",30,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",5.00098213945533
"2631",31,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.75541070459692
"2632",32,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.94348761189163
"2633",33,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.79997311816364
"2634",34,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.76100195803979
"2635",35,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",5.1566590530964
"2636",36,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.81374211093662
"2637",37,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.71263730278849
"2638",38,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.87888488005626
"2639",39,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.61540629152191
"2640",40,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.98362413513348
"2641",41,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.94664824193984
"2642",42,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.80306171596508
"2643",43,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.82085600907231
"2644",44,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",5.02735043709948
"2645",45,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",5.02764660487807
"2646",46,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",5.15979340130621
"2647",47,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",5.05604227098614
"2648",48,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.57154404975891
"2649",49,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",5.17164956494175
"2650",50,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.71303500873305
"2651",51,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.88038102901483
"2652",52,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.89515372137479
"2653",53,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.76483798759199
"2654",54,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",5.31429055986323
"2655",55,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.75257896282388
"2656",56,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.95499061641601
"2657",57,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.95753097439441
"2658",58,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.67880082217006
"2659",59,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",5.09650622180351
"2660",60,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.70920781430413
"2661",61,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",5.21814717602473
"2662",62,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.96175840166801
"2663",63,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.62868973439843
"2664",64,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.76674792569239
"2665",65,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.87062467642612
"2666",66,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",5.16329722205619
"2667",67,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.51544789617198
"2668",68,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.90032524237613
"2669",69,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.9482660905341
"2670",70,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",5.04258016168438
"2671",71,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",5.05031788186762
"2672",72,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",5.20414420744281
"2673",73,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.88588458954333
"2674",74,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.73934257104663
"2675",75,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.86201803244637
"2676",76,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",5.02015886665335
"2677",77,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",5.09362062034055
"2678",78,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.64645705552356
"2679",79,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.78362037245557
"2680",80,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",5.22061151799956
"2681",81,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.8843815905065
"2682",82,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.92370592947142
"2683",83,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.70675346752604
"2684",84,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.92638111247848
"2685",85,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.67627420475131
"2686",86,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.71306484639038
"2687",87,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",5.23540572935251
"2688",88,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",5.09532344110644
"2689",89,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",5.02961449954328
"2690",90,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.93146580790175
"2691",91,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.86886972162845
"2692",92,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",5.00982112317568
"2693",93,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.90804574535277
"2694",94,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",5.08907288910565
"2695",95,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.80626356790738
"2696",96,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.97271437958367
"2697",97,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",5.48372437105089
"2698",98,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",5.08865791280293
"2699",99,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.75870678521539
"2700",100,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.3","0",4.73487079771153
"2701",1,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.16084038222765
"2702",2,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.68831222755427
"2703",3,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.57375763610229
"2704",4,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.5394944021234
"2705",5,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.28876854436088
"2706",6,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.5607503181842
"2707",7,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.59047735757322
"2708",8,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.48921731366817
"2709",9,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.439901951197
"2710",10,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.51287691284995
"2711",11,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.20579761577939
"2712",12,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.52208059761986
"2713",13,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.47793937747253
"2714",14,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.40256164971197
"2715",15,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.36121383639063
"2716",16,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",5.09255764671471
"2717",17,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.41872026662535
"2718",18,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.44946708429085
"2719",19,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.43125946118211
"2720",20,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.33454500223407
"2721",21,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.23523069668464
"2722",22,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.48011162460326
"2723",23,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.49897323664285
"2724",24,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.26458353428788
"2725",25,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.26326220677124
"2726",26,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.50100836998616
"2727",27,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.45338936668327
"2728",28,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.63896211051116
"2729",29,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.55048579153159
"2730",30,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.76868376241432
"2731",31,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.8779873241619
"2732",32,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.35175027579194
"2733",33,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.74566235323932
"2734",34,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.5111339886394
"2735",35,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.32260089908595
"2736",36,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.28050862137963
"2737",37,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.27958896871127
"2738",38,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.23104696606142
"2739",39,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.88983133630209
"2740",40,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.76634248133268
"2741",41,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.37100854865879
"2742",42,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.63314329710431
"2743",43,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.42062900766574
"2744",44,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.73801719847051
"2745",45,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.21622710350263
"2746",46,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.56049106929388
"2747",47,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.76572114070497
"2748",48,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.16274253575957
"2749",49,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.65724016451591
"2750",50,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.35877383097034
"2751",51,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.85406656204958
"2752",52,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.55344807714296
"2753",53,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.4173571345294
"2754",54,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.59278178375897
"2755",55,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.35866320051791
"2756",56,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.25875002337695
"2757",57,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.50892906782164
"2758",58,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.27338861222166
"2759",59,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.35789005307913
"2760",60,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.36010585556706
"2761",61,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.57274497228677
"2762",62,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.86209485354363
"2763",63,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.41550656589439
"2764",64,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.31618439711825
"2765",65,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.39730797064354
"2766",66,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.76649808404421
"2767",67,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.73254835952012
"2768",68,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.35498941454873
"2769",69,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.40280781196909
"2770",70,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.59953344329668
"2771",71,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.48393586236524
"2772",72,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.05741691667952
"2773",73,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.28740156862754
"2774",74,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.65308053107734
"2775",75,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.72680345209433
"2776",76,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.34526919529383
"2777",77,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.4115601922279
"2778",78,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.76618537431368
"2779",79,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.21650747663073
"2780",80,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.76089380796962
"2781",81,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.556212059946
"2782",82,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.42562645377562
"2783",83,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.8753817030809
"2784",84,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.22748535293839
"2785",85,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.63490521921367
"2786",86,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.45060845579765
"2787",87,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.2918317826218
"2788",88,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.41956069479341
"2789",89,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.43503217684298
"2790",90,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.61870077021529
"2791",91,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.09339710245967
"2792",92,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.71346193942371
"2793",93,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.23446615602231
"2794",94,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.72755527473516
"2795",95,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.39226074228895
"2796",96,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.37117845478278
"2797",97,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.47491090490178
"2798",98,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.52944227530134
"2799",99,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.61750971607366
"2800",100,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.81926554111385
"2801",1,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.35563198773261
"2802",2,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.51760625231448
"2803",3,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.3972058066675
"2804",4,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.90331850115993
"2805",5,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.45780559324326
"2806",6,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.58665676413898
"2807",7,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.31597051173008
"2808",8,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.19958434442677
"2809",9,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.41362517426165
"2810",10,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.44762456768142
"2811",11,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.44115615175187
"2812",12,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.50836268242054
"2813",13,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.64288299289923
"2814",14,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.31522582711379
"2815",15,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.56827273223778
"2816",16,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.35805587479301
"2817",17,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.52349471572954
"2818",18,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.52894221218119
"2819",19,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.29546725635154
"2820",20,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.51653593943765
"2821",21,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.38097088074979
"2822",22,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.77519223230477
"2823",23,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.52865317291681
"2824",24,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.30854067756
"2825",25,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.51325832564254
"2826",26,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.33454906725418
"2827",27,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.71228564737844
"2828",28,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.41872716482056
"2829",29,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.45855626154975
"2830",30,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.36545854771475
"2831",31,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.33586776225146
"2832",32,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.51198712018327
"2833",33,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.706040406559
"2834",34,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.22554012729087
"2835",35,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.45788616185312
"2836",36,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.38179532348979
"2837",37,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.35589956190028
"2838",38,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.48274940308954
"2839",39,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.26800515792467
"2840",40,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.31722026836387
"2841",41,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.60986010856831
"2842",42,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.67192710348415
"2843",43,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.27037446321737
"2844",44,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.41233464190839
"2845",45,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.63789379841533
"2846",46,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.37681500546091
"2847",47,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.2305719591997
"2848",48,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.5470576815904
"2849",49,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.23050455033225
"2850",50,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.43559957898853
"2851",51,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.49688635775565
"2852",52,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.54424664347189
"2853",53,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.52772343772602
"2854",54,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.42273453321024
"2855",55,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.86960422821928
"2856",56,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.47623490275856
"2857",57,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.2920901288865
"2858",58,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.81983416515679
"2859",59,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.34438703083277
"2860",60,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.40978464747131
"2861",61,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.57101367757062
"2862",62,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.47066788819385
"2863",63,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.49710262201693
"2864",64,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.39342611349061
"2865",65,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.41433418135529
"2866",66,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.53446710771366
"2867",67,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.52802322654343
"2868",68,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.50281515911007
"2869",69,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.66403409049538
"2870",70,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.37037567313315
"2871",71,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.70283887992206
"2872",72,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.23191136822715
"2873",73,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.57682860724112
"2874",74,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.4505695463265
"2875",75,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.37988736766712
"2876",76,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.74507174946839
"2877",77,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.56430744397686
"2878",78,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.46654530485791
"2879",79,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.5635998036568
"2880",80,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.73380120582032
"2881",81,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.38954282083466
"2882",82,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.60871758687618
"2883",83,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.17077838489963
"2884",84,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.50715983584677
"2885",85,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.63579969889634
"2886",86,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.69457044656798
"2887",87,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.33147538731552
"2888",88,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.14552740074018
"2889",89,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.49610109445172
"2890",90,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.29660843245816
"2891",91,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.57091232316584
"2892",92,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.28791208814556
"2893",93,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.41295120712866
"2894",94,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.47542451859262
"2895",95,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.68632546898462
"2896",96,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.71949608170946
"2897",97,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.37442539327294
"2898",98,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.98423908203154
"2899",99,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.78326189260252
"2900",100,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.64438259791548
"2901",1,"2.1","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.6027787431734
"2902",2,"2.1","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.26059047457589
"2903",3,"2.1","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.27999278380176
"2904",4,"2.1","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.38329097939878
"2905",5,"2.1","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.53090812259248
"2906",6,"2.1","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.51617679008293
"2907",7,"2.1","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.55047804810296
"2908",8,"2.1","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.39457595880601
"2909",9,"2.1","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.53573193744354
"2910",10,"2.1","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.40653255234242
"2911",11,"2.1","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.48299335317636
"2912",12,"2.1","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.33055401282047
"2913",13,"2.1","1.5","0.7","0.7","0","0.01","0.01","0.3","0",4.31606313424826
